edge_id,timestamp_ms,hour_of_day,src,dst,amount,label,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,risk_score,anomaly
5882,1649557664000,2,1039,1207,749.8165665964809,transfer,Africa,192.0,8,140,high_value,veteran,59.0625,low_risk
5883,1662697448000,4,680,839,286.80066779227525,transfer,North America,192.168,5,66,focused,established,20.25,low_risk
5884,1661840468000,6,844,145,146.60839261366175,transfer,Europe,192.0,6,118,high_value,veteran,47.25,low_risk
5885,1643357810000,8,1223,23,361.83003971059173,purchase,Asia,192.168,1,30,random,new,36.75,low_risk
5886,1655485677000,17,968,1198,377.7334034061874,sale,South America,192.168,8,82,high_value,veteran,52.5,low_risk
5887,1649391386000,4,1092,757,453.595852626568,purchase,Asia,172.16,5,59,focused,established,35.4375,low_risk
5888,1654791923000,16,293,59,260.01229864023026,sale,South America,192.0,7,157,high_value,veteran,50.0,low_risk
5889,1657300518000,17,988,951,427.570244435096,sale,Asia,192.0,2,22,random,new,42.0,low_risk
5890,1660309986000,13,353,443,875.043242180486,transfer,Africa,192.0,1,29,random,new,31.25,low_risk
5891,1653904322000,9,118,217,885.8670239515459,purchase,Africa,172.16,2,29,random,new,43.75,low_risk
5892,1646368429000,4,548,530,262.33510809499273,transfer,Africa,172.0,7,84,high_value,veteran,47.25,low_risk
5893,1661386984000,0,474,159,898.1224657444552,purchase,Europe,192.0,5,64,focused,established,42.1875,low_risk
5894,1646014869000,2,1287,647,693.5805949932476,purchase,Africa,172.0,1,20,random,new,49.612500000000004,low_risk
5895,1661681955000,10,106,724,367.5573303048235,phishing,South America,192.168,1,24,random,new,100.0,high_risk
5896,1644247007000,15,393,751,730.8583895284065,sale,North America,172.0,7,156,high_value,veteran,62.5,moderate_risk
5897,1650458765000,12,535,184,686.2164946966762,sale,South America,172.16,6,144,high_value,veteran,52.5,low_risk
5898,1645915668000,22,983,57,749.1895165510915,transfer,North America,192.0,3,65,focused,established,18.75,low_risk
5899,1658552617000,5,88,885,340.7295945748706,sale,Asia,172.16,7,145,high_value,veteran,70.875,moderate_risk
5900,1661368419000,19,58,881,714.934527765879,purchase,Asia,10.0,1,27,random,new,43.75,low_risk
5901,1666012499000,13,563,1013,712.7607719841556,transfer,South America,172.0,5,43,focused,established,18.75,low_risk
5902,1643027124000,12,1007,124,261.13718938534134,transfer,South America,192.168,2,39,random,new,25.0,low_risk
5903,1641204130000,10,1048,2,904.0657039163843,sale,Europe,172.16,7,114,high_value,veteran,62.5,moderate_risk
5904,1671561667000,18,941,927,578.7268118569647,sale,North America,172.0,6,103,high_value,veteran,52.5,low_risk
5905,1670228062000,8,698,516,717.3407543514118,sale,North America,10.0,8,96,high_value,veteran,62.5,moderate_risk
5906,1655746506000,17,659,410,285.0561836262523,transfer,North America,192.0,1,34,random,new,25.0,low_risk
5907,1670470701000,3,550,1146,395.818663783827,purchase,North America,172.0,3,52,focused,established,35.4375,low_risk
5908,1660686529000,21,1223,1220,289.56881297750226,transfer,Europe,172.0,7,135,high_value,veteran,35.0,low_risk
5909,1664535377000,10,1036,230,764.933998384548,purchase,Europe,10.0,3,54,focused,established,31.25,low_risk
5910,1646123400000,8,254,889,514.5498928453236,purchase,Asia,172.0,1,27,random,new,36.75,low_risk
5911,1670165895000,14,1223,938,881.5890687701469,phishing,Europe,10.0,2,21,random,new,100.0,high_risk
5912,1668835213000,5,606,141,598.1860164573942,sale,Europe,10.0,2,31,random,new,56.7,low_risk
5913,1670354595000,19,661,581,441.54037496784025,purchase,Europe,172.16,4,41,focused,established,26.25,low_risk
5914,1647029496000,20,548,130,323.0657713065183,sale,Africa,172.0,2,34,random,new,42.0,low_risk
5915,1646582563000,16,389,64,778.1674545748258,transfer,Africa,10.0,5,67,focused,established,18.75,low_risk
5916,1646215550000,10,659,626,724.9463221869314,purchase,Africa,10.0,2,28,random,new,43.75,low_risk
5917,1670791114000,20,907,860,310.3564940800072,sale,Africa,192.168,6,143,high_value,veteran,52.5,low_risk
5918,1652700922000,11,1039,404,559.8142578694633,sale,South America,172.0,8,156,high_value,veteran,52.5,low_risk
5919,1650450852000,10,539,79,147.3910405214188,purchase,Africa,192.0,5,47,focused,established,25.0,low_risk
5920,1661638455000,22,1098,737,142.50274313198548,sale,Europe,10.0,8,122,high_value,veteran,50.0,low_risk
5921,1644819745000,6,462,918,665.2263786316039,sale,Africa,192.0,6,110,high_value,veteran,70.875,moderate_risk
5922,1644908333000,6,1253,1094,613.4389610759274,transfer,Europe,192.168,6,159,high_value,veteran,49.612500000000004,low_risk
5923,1661878329000,16,459,948,658.3243786284364,transfer,Asia,192.0,8,133,high_value,veteran,36.75,low_risk
5924,1668344479000,13,722,1029,243.15295538823096,scam,North America,192.0,1,28,random,new,90.0,high_risk
5925,1666114686000,17,1010,700,654.1249318670476,sale,South America,10.0,7,154,high_value,veteran,52.5,low_risk
5926,1668693953000,14,109,759,311.4312794664748,sale,Africa,172.0,7,83,high_value,veteran,52.5,low_risk
5927,1650099000000,8,474,250,253.85256515187916,transfer,Europe,10.0,5,57,focused,established,15.0,low_risk
5928,1664217477000,18,1141,1228,523.330898314594,purchase,South America,192.0,5,64,focused,established,26.25,low_risk
5929,1645790537000,12,109,678,650.9228857018268,purchase,Asia,192.168,4,60,focused,established,26.25,low_risk
5930,1648183212000,4,550,1116,157.16654516543974,purchase,North America,172.0,1,36,random,new,47.25,low_risk
5931,1654306960000,1,903,650,758.5833221116835,sale,North America,172.16,7,128,high_value,veteran,84.375,moderate_risk
5932,1644128621000,6,1306,1217,204.84416555849128,purchase,Asia,172.16,4,48,focused,established,33.75,low_risk
5933,1649503296000,11,494,816,205.07177823705257,sale,Africa,192.0,2,24,random,new,40.0,low_risk
5934,1672296319000,6,1306,285,521.4314473423129,transfer,Africa,172.0,7,143,high_value,veteran,49.612500000000004,low_risk
5935,1644992288000,6,865,407,582.3842639831626,transfer,South America,192.168,6,143,high_value,veteran,49.612500000000004,low_risk
5936,1659675512000,4,749,1233,899.58794397199,transfer,South America,192.168,8,83,high_value,veteran,59.0625,low_risk
5937,1649708151000,20,1287,319,190.0272642759761,sale,North America,192.0,8,115,high_value,veteran,50.0,low_risk
5938,1667745244000,14,903,989,423.1997686628044,transfer,Europe,172.0,2,25,random,new,26.25,low_risk
5939,1647642052000,22,844,962,272.5253509999265,sale,South America,172.16,7,133,high_value,veteran,50.0,low_risk
5940,1655947186000,1,1039,259,0.01,purchase,North America,192.0,2,27,random,new,47.25,low_risk
5941,1660835333000,15,1244,143,943.1810687472657,purchase,Africa,192.0,4,48,focused,established,31.25,low_risk
5942,1665309878000,10,1206,558,407.62152770089926,sale,South America,10.0,6,134,high_value,veteran,52.5,low_risk
5943,1664136252000,20,945,508,1101.9946392432125,transfer,Asia,10.0,4,46,focused,established,18.75,low_risk
5944,1644970142000,0,802,310,325.0192007605058,transfer,Europe,172.16,2,37,random,new,35.4375,low_risk
5945,1647469551000,22,1092,415,673.8897752267408,purchase,Africa,172.0,5,52,focused,established,26.25,low_risk
5946,1671732495000,18,968,715,132.7167400950671,scam,Africa,192.0,2,32,random,new,90.0,high_risk
5947,1655487392000,17,340,640,433.120120476299,purchase,Europe,192.0,2,20,random,new,36.75,low_risk
5948,1670977399000,0,1206,537,602.5825210940628,sale,Africa,10.0,6,151,high_value,veteran,70.875,moderate_risk
5949,1646435893000,23,539,344,249.04888627838463,transfer,Europe,10.0,6,153,high_value,veteran,35.0,low_risk
5950,1651017104000,23,738,971,305.10394122682953,purchase,Asia,10.0,3,67,focused,established,26.25,low_risk
5951,1656009135000,18,1063,784,447.3385640248412,purchase,North America,10.0,2,39,random,new,36.75,low_risk
5952,1652185755000,12,704,997,668.3268540906317,purchase,North America,192.0,3,79,focused,established,26.25,low_risk
5953,1670358301000,20,941,529,685.0334104554754,transfer,Europe,192.0,5,72,focused,established,15.75,low_risk
5954,1650423155000,2,414,684,562.8891127901201,sale,Africa,172.0,7,99,high_value,veteran,70.875,moderate_risk
5955,1672282951000,3,254,882,411.8653366227005,phishing,North America,192.0,2,20,random,new,100.0,high_risk
5956,1670955910000,18,56,524,437.756399680176,transfer,Asia,10.0,6,95,high_value,veteran,36.75,low_risk
5957,1652303297000,21,353,789,404.4766180944011,sale,Asia,192.168,1,30,random,new,42.0,low_risk
5958,1667174205000,23,340,356,211.98542285755167,transfer,Africa,10.0,2,26,random,new,25.0,low_risk
5959,1645078185000,6,750,252,654.0424807267553,sale,Africa,192.168,2,30,random,new,56.7,low_risk
5960,1671534703000,11,901,549,656.5793747621217,sale,North America,172.0,7,107,high_value,veteran,52.5,low_risk
5961,1655389557000,14,459,631,658.1831031884994,sale,Europe,192.168,1,23,random,new,42.0,low_risk
5962,1663731718000,3,293,607,763.0498552019932,sale,South America,172.0,7,114,high_value,veteran,84.375,moderate_risk
5963,1650909872000,18,445,851,181.79315308902477,sale,Asia,10.0,6,139,high_value,veteran,50.0,low_risk
5964,1653197850000,5,876,1059,352.7228957339473,purchase,Europe,192.168,4,54,focused,established,35.4375,low_risk
5965,1663675010000,11,704,206,422.33318952975776,sale,Europe,172.0,8,149,high_value,veteran,52.5,low_risk
5966,1659571478000,0,1306,371,390.74401585226417,purchase,North America,192.0,4,77,focused,established,35.4375,low_risk
5967,1648376491000,10,13,1057,314.9583158408066,sale,Europe,192.0,1,25,random,new,42.0,low_risk
5968,1650724285000,14,58,12,611.6232565835938,scam,North America,192.0,2,27,random,new,94.5,high_risk
5969,1647669234000,5,1086,1174,732.4775125059608,transfer,Asia,172.16,2,32,random,new,42.1875,low_risk
5970,1654568978000,2,1098,154,973.8425697456807,sale,Africa,192.0,7,118,high_value,veteran,84.375,moderate_risk
5971,1660879640000,3,393,1127,759.8293255509002,transfer,Africa,172.0,6,81,high_value,veteran,59.0625,low_risk
5972,1662254891000,1,749,839,156.00230139238943,sale,Europe,10.0,1,26,random,new,54.0,low_risk
5973,1649295009000,1,277,84,205.06864328776862,scam,South America,192.0,2,39,random,new,100.0,high_risk
5974,1661173888000,13,725,119,461.65245024980914,transfer,North America,172.16,3,47,focused,established,15.75,low_risk
5975,1649485936000,6,844,126,659.5385088695922,transfer,Africa,192.168,3,69,focused,established,21.2625,low_risk
5976,1658825441000,8,781,990,486.1389795802257,transfer,South America,192.168,7,86,high_value,veteran,36.75,low_risk
5977,1641360127000,5,563,635,466.0049800082969,purchase,Europe,10.0,1,23,random,new,49.612500000000004,low_risk
5978,1643539430000,10,544,1053,590.3846750738337,sale,South America,192.168,2,22,random,new,42.0,low_risk
5979,1643293056000,14,219,1252,0.01,sale,South America,172.16,7,112,high_value,veteran,50.0,low_risk
5980,1641866148000,1,666,361,575.9326793333278,purchase,Africa,10.0,2,21,random,new,49.612500000000004,low_risk
5981,1649723224000,0,1039,104,761.0140460506923,transfer,Europe,192.0,6,144,high_value,veteran,59.0625,low_risk
5982,1670822646000,5,1225,641,689.3258803944154,transfer,Asia,10.0,6,123,high_value,veteran,49.612500000000004,low_risk
5983,1654519383000,12,725,655,275.59313421726415,sale,Asia,192.168,8,106,high_value,veteran,50.0,low_risk
5984,1652451698000,14,749,755,370.87076271925685,purchase,Europe,192.0,2,25,random,new,36.75,low_risk
5985,1649415020000,10,414,1154,399.9816779126853,scam,Europe,192.168,1,28,random,new,94.5,high_risk
5986,1669844746000,21,1022,291,1034.6963626818902,sale,Asia,192.0,8,102,high_value,veteran,62.5,moderate_risk
5987,1654194718000,18,389,372,265.18414976427414,transfer,South America,172.0,6,150,high_value,veteran,35.0,low_risk
5988,1644442783000,21,490,966,196.9518732245832,transfer,North America,10.0,8,115,high_value,veteran,35.0,low_risk
5989,1656970085000,21,389,1230,614.9845710203892,purchase,North America,192.168,5,58,focused,established,26.25,low_risk
5990,1649062819000,9,535,404,426.7934837036627,transfer,Asia,172.0,5,44,focused,established,15.75,low_risk
5991,1649734314000,3,146,514,547.6681721852115,sale,North America,192.168,7,147,high_value,veteran,70.875,moderate_risk
5992,1654545975000,20,1141,1277,393.20711399573423,purchase,Asia,192.0,5,73,focused,established,26.25,low_risk
5993,1665840858000,13,805,1251,376.32424857632515,sale,Asia,172.16,8,158,high_value,veteran,52.5,low_risk
5994,1656702040000,19,983,1309,483.37842866826117,purchase,South America,172.0,5,60,focused,established,26.25,low_risk
5995,1650159306000,1,890,963,655.5860274827809,sale,North America,192.168,2,23,random,new,56.7,low_risk
5996,1655510737000,0,462,143,528.0667315868486,sale,North America,10.0,2,24,random,new,56.7,low_risk
5997,1643765183000,1,1039,506,466.28768794407176,transfer,Africa,172.16,8,131,high_value,veteran,49.612500000000004,low_risk
5998,1666197567000,16,613,811,595.9227721323833,sale,South America,192.0,1,23,random,new,42.0,low_risk
5999,1662276827000,7,56,1279,784.2613653039564,purchase,North America,192.168,1,28,random,new,43.75,low_risk
6000,1655309471000,16,585,717,551.6034275066412,transfer,South America,172.16,1,20,random,new,26.25,low_risk
6001,1643097246000,7,1007,951,355.67882288125753,transfer,North America,192.0,3,45,focused,established,15.75,low_risk
6002,1659036209000,19,613,551,767.1698930750495,sale,Africa,192.0,1,25,random,new,50.0,low_risk
6003,1671688351000,5,805,770,15.97579090080518,sale,Africa,172.0,7,82,high_value,veteran,67.5,moderate_risk
6004,1659256123000,8,132,1134,778.6333312582831,sale,South America,192.168,8,102,high_value,veteran,62.5,moderate_risk
6005,1655850397000,22,445,908,497.38556500638737,purchase,Africa,192.168,1,36,random,new,36.75,low_risk
6006,1669665219000,19,1098,275,273.44248130733723,sale,Asia,10.0,2,24,random,new,40.0,low_risk
6007,1670202203000,1,395,1320,817.6241709889774,sale,South America,192.168,2,38,random,new,67.5,moderate_risk
6008,1649834787000,7,462,763,896.1959872190389,sale,Africa,172.0,6,113,high_value,veteran,62.5,moderate_risk
6009,1650962885000,8,983,394,714.683345885994,purchase,Africa,172.0,3,67,focused,established,31.25,low_risk
6010,1665637951000,5,1120,461,657.5239951957606,purchase,Europe,172.16,5,57,focused,established,35.4375,low_risk
6011,1651639346000,4,298,48,79.95617234200716,purchase,North America,172.16,1,32,random,new,47.25,low_risk
6012,1656933670000,11,988,584,596.9160568141264,transfer,North America,192.168,1,34,random,new,26.25,low_risk
6013,1656314048000,7,393,630,535.9338077066525,purchase,Asia,172.0,4,68,focused,established,26.25,low_risk
6014,1661960426000,15,106,1224,818.2056647222817,transfer,Asia,10.0,5,42,focused,established,18.75,low_risk
6015,1664085082000,5,254,1056,456.29763262318244,purchase,South America,172.0,1,22,random,new,49.612500000000004,low_risk
6016,1654317167000,4,1124,1042,447.99660910174543,purchase,Europe,192.168,2,39,random,new,49.612500000000004,low_risk
6017,1664783705000,7,340,979,1010.1696859820546,purchase,Africa,192.0,4,72,focused,established,31.25,low_risk
6018,1649898456000,1,1130,1078,87.04613587994152,sale,Africa,10.0,6,96,high_value,veteran,67.5,moderate_risk
6019,1666080500000,8,118,945,765.0770680662711,sale,North America,192.0,6,87,high_value,veteran,62.5,moderate_risk
6020,1667779805000,0,674,1232,391.7388873281536,transfer,North America,192.168,3,72,focused,established,21.2625,low_risk
6021,1648690572000,1,1086,983,471.64118676259477,transfer,Asia,172.16,6,146,high_value,veteran,49.612500000000004,low_risk
6022,1648176520000,2,451,451,511.5065459781882,purchase,Africa,10.0,5,40,focused,established,35.4375,low_risk
6023,1660557661000,10,844,190,563.780670443073,scam,Africa,172.0,1,32,random,new,94.5,high_risk
6024,1669274193000,7,674,1046,317.5247125874428,purchase,North America,192.168,3,70,focused,established,26.25,low_risk
6025,1646818369000,9,56,968,429.02933556800616,purchase,Africa,172.16,2,36,random,new,36.75,low_risk
6026,1671823420000,19,1227,210,348.19635208003075,purchase,North America,10.0,4,68,focused,established,26.25,low_risk
6027,1662756332000,20,1066,1003,406.2959230928964,transfer,North America,172.0,7,101,high_value,veteran,36.75,low_risk
6028,1659802559000,16,490,535,569.9489956774501,transfer,North America,172.0,5,46,focused,established,15.75,low_risk
6029,1658284286000,2,1003,224,399.60494959965257,transfer,Asia,10.0,8,136,high_value,veteran,49.612500000000004,low_risk
6030,1665189146000,0,1086,1093,801.6014378975267,transfer,Asia,172.0,5,69,focused,established,25.3125,low_risk
6031,1650675694000,1,264,106,213.7473577651134,transfer,Europe,172.0,1,27,random,new,33.75,low_risk
6032,1654214350000,23,1121,749,661.7426303579085,purchase,Asia,10.0,3,69,focused,established,26.25,low_risk
6033,1659607483000,10,1151,1193,441.0144647976839,transfer,South America,172.16,7,120,high_value,veteran,36.75,low_risk
6034,1654588222000,7,1007,1257,283.1562285157913,purchase,Europe,172.0,1,37,random,new,35.0,low_risk
6035,1653537965000,4,781,490,359.98180947538503,purchase,Europe,10.0,1,33,random,new,49.612500000000004,low_risk
6036,1669720886000,11,901,802,468.0965046138574,transfer,Europe,192.168,8,158,high_value,veteran,36.75,low_risk
6037,1671076586000,3,264,781,776.2482815349683,sale,South America,192.0,6,117,high_value,veteran,84.375,moderate_risk
6038,1641559677000,12,1063,704,529.0074552775754,transfer,Asia,192.0,2,28,random,new,26.25,low_risk
6039,1642861832000,14,459,1223,578.2164693996774,purchase,North America,172.16,5,75,focused,established,26.25,low_risk
6040,1643992928000,16,1092,1257,618.4559383487467,purchase,Asia,192.168,4,43,focused,established,26.25,low_risk
6041,1645071699000,4,264,190,373.6225249289606,transfer,South America,192.168,6,114,high_value,veteran,49.612500000000004,low_risk
6042,1671887801000,13,692,1151,209.80176355919536,transfer,Europe,10.0,2,31,random,new,25.0,low_risk
6043,1648517490000,1,1141,1063,330.00616387474224,purchase,Asia,172.16,2,25,random,new,49.612500000000004,low_risk
6044,1671667534000,0,1197,968,713.7429723420154,sale,Europe,10.0,8,115,high_value,veteran,84.375,moderate_risk
6045,1647913319000,1,1093,606,552.8456376758213,sale,Europe,192.0,8,89,high_value,veteran,70.875,moderate_risk
6046,1651119958000,4,293,185,671.523342737419,sale,Africa,192.0,8,142,high_value,veteran,70.875,moderate_risk
6047,1670834006000,8,1046,378,433.7231873925672,sale,Europe,192.0,2,27,random,new,42.0,low_risk
6048,1647031414000,20,916,1132,279.69272928864035,purchase,Europe,172.0,3,45,focused,established,25.0,low_risk
6049,1667693741000,0,507,1103,378.26831674456827,purchase,North America,172.16,5,56,focused,established,35.4375,low_risk
6050,1649640876000,1,766,457,165.59042419191218,scam,North America,172.16,2,21,random,new,100.0,high_risk
6051,1647380217000,21,1151,18,665.3903313459407,purchase,North America,10.0,3,51,focused,established,26.25,low_risk
6052,1650191317000,10,722,793,342.9770944158921,transfer,Europe,192.168,4,54,focused,established,15.75,low_risk
6053,1655889329000,9,901,699,387.4874780458631,phishing,Europe,172.0,2,38,random,new,100.0,high_risk
6054,1670809725000,1,45,1078,756.3843382404744,sale,Europe,192.168,7,132,high_value,veteran,84.375,moderate_risk
6055,1654917559000,3,721,1261,839.6968501430266,purchase,Asia,10.0,3,40,focused,established,42.1875,low_risk
6056,1671347455000,7,457,443,265.38417634341624,transfer,Africa,10.0,1,30,random,new,25.0,low_risk
6057,1647211159000,22,208,421,451.5087417871631,sale,South America,172.16,6,99,high_value,veteran,52.5,low_risk
6058,1665906506000,7,1250,565,611.2393750486128,sale,Europe,192.168,6,155,high_value,veteran,52.5,low_risk
6059,1656179922000,17,1052,292,465.6682837000659,sale,Europe,192.0,1,29,random,new,42.0,low_risk
6060,1645127526000,19,1052,889,406.1736904945313,purchase,North America,192.168,4,56,focused,established,26.25,low_risk
6061,1663641704000,2,349,1196,405.7064307993967,purchase,Europe,192.0,1,33,random,new,49.612500000000004,low_risk
6062,1653257812000,22,175,617,533.982269914861,purchase,South America,192.0,5,62,focused,established,26.25,low_risk
6063,1668037194000,23,1132,773,640.6704272975859,transfer,Asia,10.0,6,127,high_value,veteran,36.75,low_risk
6064,1668421934000,10,594,216,599.773202558541,transfer,South America,192.0,1,34,random,new,26.25,low_risk
6065,1655969183000,7,1075,1147,564.222309776021,purchase,Africa,192.168,5,52,focused,established,26.25,low_risk
6066,1650686742000,4,957,821,251.9280970698076,sale,North America,192.0,6,145,high_value,veteran,67.5,moderate_risk
6067,1657202833000,14,1103,1164,221.48420206738916,transfer,Asia,192.168,4,71,focused,established,15.0,low_risk
6068,1661235783000,6,1052,708,395.08782829078865,sale,Europe,10.0,7,146,high_value,veteran,70.875,moderate_risk
6069,1651927077000,12,1083,241,649.3096594540709,purchase,Africa,192.0,3,51,focused,established,26.25,low_risk
6070,1667494524000,16,509,381,486.7901478117445,sale,Europe,192.168,6,156,high_value,veteran,52.5,low_risk
6071,1651185644000,22,175,675,700.1428156374441,purchase,Africa,192.168,5,72,focused,established,31.25,low_risk
6072,1650930316000,23,721,942,77.13417387044558,purchase,Africa,172.16,4,61,focused,established,25.0,low_risk
6073,1652194607000,14,45,1037,661.5460462151879,purchase,Asia,172.0,1,26,random,new,36.75,low_risk
6074,1660353442000,1,1075,1146,387.5929802899925,purchase,Africa,192.0,4,43,focused,established,35.4375,low_risk
6075,1650090363000,6,589,1187,387.89031277434793,purchase,Asia,192.168,4,45,focused,established,35.4375,low_risk
6076,1653329836000,18,1145,608,417.1695202090194,purchase,North America,172.16,4,76,focused,established,26.25,low_risk
6077,1642118031000,23,957,1057,748.0467140787857,sale,Asia,172.16,7,88,high_value,veteran,62.5,moderate_risk
6078,1644485918000,9,862,1067,493.16219231943563,sale,Africa,192.168,6,85,high_value,veteran,52.5,low_risk
6079,1663454412000,22,1052,212,717.981358715505,sale,Asia,192.168,6,109,high_value,veteran,62.5,moderate_risk
6080,1663492862000,9,45,1126,436.0281074984508,sale,North America,172.0,7,156,high_value,veteran,52.5,low_risk
6081,1651828987000,9,1132,124,24.67235028597105,purchase,South America,10.0,5,48,focused,established,25.0,low_risk
6082,1645182771000,11,509,60,648.3816972183629,transfer,Asia,172.16,5,78,focused,established,15.75,low_risk
6083,1651144849000,11,286,170,568.387065238695,phishing,Africa,192.168,1,32,random,new,100.0,high_risk
6084,1664416475000,1,301,496,470.94511290541953,purchase,South America,192.168,5,41,focused,established,35.4375,low_risk
6085,1669118578000,12,1168,356,453.77667116726127,purchase,Asia,192.168,3,63,focused,established,26.25,low_risk
6086,1668923186000,5,1052,159,441.60792701905916,sale,South America,172.16,1,29,random,new,56.7,low_risk
6087,1659886052000,15,460,1091,514.995862850343,transfer,Africa,192.0,3,61,focused,established,15.75,low_risk
6088,1644801493000,1,457,528,153.62418032884517,sale,North America,172.0,7,82,high_value,veteran,67.5,moderate_risk
6089,1661000150000,12,256,300,522.151916955113,transfer,South America,192.0,2,29,random,new,26.25,low_risk
6090,1667712871000,5,457,863,806.6319132692763,transfer,North America,172.16,4,41,focused,established,25.3125,low_risk
6091,1646496887000,16,862,764,386.49057295014006,purchase,South America,192.0,3,60,focused,established,26.25,low_risk
6092,1654202592000,20,1052,483,834.4229485209801,sale,Africa,172.16,6,153,high_value,veteran,62.5,moderate_risk
6093,1664009373000,8,833,1312,0.01,sale,Africa,172.16,1,24,random,new,40.0,low_risk
6094,1669695413000,4,1083,1127,654.7520332709546,purchase,Africa,172.16,1,21,random,new,49.612500000000004,low_risk
6095,1671311182000,21,1250,771,709.6183527046614,sale,Asia,172.0,6,120,high_value,veteran,62.5,moderate_risk
6096,1652457977000,16,833,327,435.9633401929178,purchase,Europe,10.0,4,51,focused,established,26.25,low_risk
6097,1649302176000,3,1103,847,276.2149197134032,transfer,South America,10.0,7,154,high_value,veteran,47.25,low_risk
6098,1653037467000,9,378,1248,2.3772709410038146,purchase,Europe,192.168,5,58,focused,established,25.0,low_risk
6099,1658793820000,0,244,934,664.5447870944847,purchase,Asia,192.0,2,27,random,new,49.612500000000004,low_risk
6100,1661340299000,11,1168,405,660.3380901402879,transfer,Europe,172.0,4,44,focused,established,15.75,low_risk
6101,1659977507000,16,244,1139,702.0055336729823,purchase,North America,172.0,4,64,focused,established,31.25,low_risk
6102,1649708981000,20,833,1046,507.5539018002546,sale,Europe,192.168,1,28,random,new,42.0,low_risk
6103,1655830472000,16,185,11,707.0307056098196,purchase,North America,172.16,1,39,random,new,43.75,low_risk
6104,1645382761000,18,594,625,36.385406489087984,sale,Africa,172.16,8,120,high_value,veteran,50.0,low_risk
6105,1651558861000,6,594,659,223.06067737821542,sale,Asia,192.0,6,148,high_value,veteran,67.5,moderate_risk
6106,1641155857000,20,175,548,382.4253530320359,sale,South America,192.168,8,115,high_value,veteran,52.5,low_risk
6107,1659143329000,1,378,805,354.7232147930898,purchase,Africa,10.0,4,45,focused,established,35.4375,low_risk
6108,1662288643000,10,1075,817,339.07505360004666,sale,Africa,10.0,6,129,high_value,veteran,52.5,low_risk
6109,1660689777000,22,909,106,46.29352861573284,transfer,North America,192.168,8,92,high_value,veteran,35.0,low_risk
6110,1666360760000,13,1083,909,313.52160716394076,transfer,Asia,192.0,6,121,high_value,veteran,36.75,low_risk
6111,1645240543000,3,1103,447,533.9142559827931,sale,North America,10.0,7,112,high_value,veteran,70.875,moderate_risk
6112,1648574855000,17,1159,441,142.98316944113844,scam,South America,172.16,1,30,random,new,90.0,high_risk
6113,1658167653000,18,730,1180,606.588787364169,transfer,South America,172.16,8,122,high_value,veteran,36.75,low_risk
6114,1652248457000,5,101,1144,134.64522866545974,transfer,Asia,172.16,6,145,high_value,veteran,47.25,low_risk
6115,1643451474000,10,699,483,286.5384517500762,sale,Africa,192.168,7,128,high_value,veteran,50.0,low_risk
6116,1653969588000,3,1159,133,123.81907643950137,scam,South America,172.0,2,27,random,new,100.0,high_risk
6117,1666653233000,23,1270,1162,393.87926948451513,transfer,Africa,172.16,6,137,high_value,veteran,36.75,low_risk
6118,1645467982000,18,101,1126,371.0875671820946,transfer,Africa,10.0,8,111,high_value,veteran,36.75,low_risk
6119,1641149435000,18,358,787,589.657212245767,transfer,South America,172.0,8,89,high_value,veteran,36.75,low_risk
6120,1668083610000,12,358,1289,544.6278286659457,sale,Europe,10.0,8,121,high_value,veteran,52.5,low_risk
6121,1659885515000,15,980,253,357.6228647286363,transfer,Europe,192.0,4,51,focused,established,15.75,low_risk
6122,1645033961000,17,1263,822,338.91121793159346,purchase,South America,172.0,3,72,focused,established,26.25,low_risk
6123,1665467692000,5,793,110,311.79535678530857,phishing,Europe,192.0,2,35,random,new,100.0,high_risk
6124,1648857798000,0,335,500,820.4032057493821,sale,South America,172.0,1,21,random,new,67.5,moderate_risk
6125,1644687609000,17,215,1296,739.7732190647469,sale,Asia,172.0,1,32,random,new,50.0,low_risk
6126,1669062742000,20,980,290,335.40831091367556,purchase,Europe,192.168,3,75,focused,established,26.25,low_risk
6127,1659066982000,3,699,226,180.79023346953295,transfer,Africa,192.0,1,33,random,new,33.75,low_risk
6128,1641381157000,11,335,437,782.6287157727687,transfer,South America,172.16,6,136,high_value,veteran,43.75,low_risk
6129,1660450949000,4,358,371,478.4436787391247,transfer,North America,10.0,7,95,high_value,veteran,49.612500000000004,low_risk
6130,1665785350000,22,335,70,482.45226411130636,transfer,South America,192.168,8,126,high_value,veteran,36.75,low_risk
6131,1671871710000,8,730,425,259.6275166537749,sale,North America,172.16,2,37,random,new,40.0,low_risk
6132,1643158383000,0,18,615,446.57621415100635,transfer,Europe,192.0,3,73,focused,established,21.2625,low_risk
6133,1671340240000,5,215,1169,216.8782134931821,purchase,Africa,10.0,3,75,focused,established,33.75,low_risk
6134,1660967987000,3,101,758,344.07841913868117,sale,Europe,172.0,7,88,high_value,veteran,70.875,moderate_risk
6135,1655043921000,14,795,980,338.0257276524099,purchase,Europe,192.168,5,64,focused,established,26.25,low_risk
6136,1651274527000,23,447,994,389.65916316906356,transfer,North America,172.0,3,76,focused,established,15.75,low_risk
6137,1669004323000,4,447,713,1050.7816047291592,transfer,South America,192.0,1,26,random,new,42.1875,low_risk
6138,1657167212000,4,108,1149,302.2675550207884,purchase,Europe,10.0,5,65,focused,established,35.4375,low_risk
